,1.2311,1.211,1.2219,1.2044
,1.2779,1.2488,1.263,1.2312
,1.1124,1.1137,1.1085,1.1067
,1.3351,1.3255,1.3164,1.272
,1.2133,1.2167,1.1838,1.1855
,1.0615,1.0637,1.0698,1.0693
,0.80073,1.0958,0.69642,1.0267
,1.3967,1.357,1.3563,1.3116
,1.2493,1.2303,1.2256,1.2133
,0.88426,0.88142,0.8792,0.86345
,0.9488,0.93701,0.96179,0.94578
,0.9093,0.91254,0.91072,0.91735
,0.75199,0.73433,0.59307,0.54884
,0.59592,0.57467,0.58609,0.55818
,0.46304,0.46878,0.45278,0.44913
,0.83634,0.95806,0.098247,0.54862
,0.4384,0.45754,0.4875,0.76104
,0.26537,0.26576,0.20341,0.27261
,0.71752,0.67957,0.56009,0.53098
,0.5841,0.33963,0.65788,0.5609
,0.89936,0.91707,0.86873,0.93244
,3.812,3.4187,2.6799,2.4238
,1.2791,2.6193,0.33613,0.93172
,0.47989,0.41333,0.43842,0.38111
,2.3843,2.2648,2.2553,2.1834
,2.9953,2.697,2.775,2.5416
,1,1,1,1
,0.70058,0.82843,0.71008,0.81275
,1.0331,0.74299,1.0022,0.73354
,0.92439,0.93822,0.95281,0.94917
,0.84269,1.0165,0.85561,1.0242
,1.0285,0.9857,1.0262,0.98581
,0.98017,0.86246,0.98253,0.85782
,1.125,1.0976,1.0999,1.0814
,1.1783,1.1351,1.161,1.1194
,0.98082,0.9817,0.9802,0.98098
,1.1254,1.0854,1.1039,1.0682
,1.0808,1.0548,1.0598,1.0403
,0.97202,0.97472,0.97308,0.97655
,0.52468,0.4639,0.53439,0.43708
,0.52967,0.5484,0.59804,0.57097
,0.30719,0.34922,0.44799,0.3496
,1.0426,1.0205,1.0894,1.029
,0.99875,1.102,0.97288,1.1621
,0.98702,1.0753,1.0351,1.0347
,0.98225,1.3579,0.89194,1.3728
,1.276,1.2787,1.0724,1.1802
,1.1048,1.2402,0.56845,0.66437
,0.67134,0.75788,0.22087,0.16394
,0.77499,0.69062,0.6696,0.68338
,0.5017,0.84543,0.40516,0.71777
,1.3698,1.3469,1.3523,1.3244
,1.3385,1.3372,1.3361,1.3221
,0.99828,0.89316,0.90142,0.87833
,1.4008,1.2787,1.2952,1.214
,1.196,1.1897,1.1753,1.1757
,1.2167,1.1789,1.2054,1.1695
,0.65466,0.59551,1.0244,0.89707
,0.87517,0.90048,0.86393,0.85645
,1.7529,1.548,3.1149,2.8624
,1.8534,1.5674,1.4855,1.334
,1.2933,1.3149,1.2291,1.118
,1.1378,0.99517,1.1557,0.99456
,1.5426,1.446,1.2986,1.4825
,1.6097,1.6169,1.2155,1.3366
,0.70514,0.43155,0.76578,0.45399
,1.1738,1.0552,1.2124,1.1184
,1.14,1.086,1.3133,1.1013
,2.0421,1.2947,1.9298,1.2942
,1.95,1.808,1.7561,1.6519
,1.6442,1.6,1.5427,1.4871
,4.2113,1.9605,4.3955,2.2026
,0.7521,0.8766,0.68991,0.8817
,0.84895,0.94053,0.84449,0.76582
,1.5219,1.4527,1.5473,1.5777
,0.099952,0.075154,0.11371,0.080924
,0.06866,0.05727,0.056743,0.042724
,0.044524,0.18608,0.057426,0.12719
,0.042137,0.082815,0.056181,0.056661
,0.14058,0.098649,0.095417,0.061988
,0.60747,0.23712,0.21281,0.14848
,0.54985,0.25326,0.52824,0.2752
,0.34769,0.14277,0.31202,0.15849
,0.17255,0.094254,0.15559,0.088453
,0.10453,0.084042,0.09614,0.075867
,0.071143,0.077166,0.071999,0.064968
,0.06773,0.081839,0.075526,0.16592
,0.22639,0.23692,0.35664,0.075396
,0.49027,0.060238,0.15343,0.010374
,0.78296,0.57774,0.39623,0.65075
,0.76679,0.7155,0.70258,0.685
,0.7459,0.69129,0.79202,0.73586
,0.74258,0.93134,0.71781,0.86914
,0.63155,0.79798,0.61041,0.78339
,0.99923,1.0293,0.98768,1.034
,0.99923,1.0287,0.98763,1.0317
,1.0576,1.0307,1.1611,1.0308
,1.0126,1.0263,1.0369,1.0193
,1.1046,1.1462,1.113,1.1431
,1.1016,1.143,1.1133,1.1597
,1.1427,1.1714,1.1743,1.1938
,1.0142,1.0852,0.99881,1.0447
,1.0011,1.0104,1.0027,1.0037
,1.0038,1.0297,1.0022,1.0349
,1.0008,0.96875,0.9547,0.93421
,0.93888,0.95085,0.92752,0.97258
,0.95104,1.0353,0.98441,1.012
,0.89514,0.89339,0.91871,0.86868
,0.87711,0.8862,0.90602,0.85529
,0.96306,0.98865,0.98208,0.99678
,0.99491,1.093,1.0453,1.0612
,0.92296,0.94805,0.92193,0.9882
,1.0039,1.0253,1.003,1.0229
,1.0102,1.0154,1.0035,1.0007
,0.78507,0.88334,0.59969,0.83876
,0.75796,0.88136,0.5429,0.87181
,0.86267,0.92913,0.67667,0.76137
,0.95872,0.6943,0.66754,0.46851
,0.62597,0.4546,0.66762,0.61252
,0.62643,0.62724,0.69619,0.75494
,0.69348,0.76537,0.64277,0.62806
,1.0545,1.0974,0.80461,1.1147
,1.0886,1.1398,0.81455,1.2146
,1.105,1.1708,0.94319,1.0851
,1.1453,1.0169,0.87625,0.80634
,0.91024,0.77145,0.91961,0.91323
,0.90764,0.86199,0.94512,0.95506
,0.9477,1.0614,1.033,1.0471
,1.0116,1.1111,0.98477,1.0858
,1.0718,1.0082,1.0162,0.94668
,0.98175,1.0446,0.73252,1.1003
,1.0391,1.0756,1.0253,1.0245
,1.0218,0.99075,1.0586,0.8807
,0.90266,0.97539,0.9386,1.0242
,4.9382,4.4426,4.132,3.8412
,3.1135,2.9891,2.3539,2.1902
,1.6546,1.4558,1.5655,1.4893
