,0.41457,0.39878,0.41864,0.41062
,0.55727,0.45093,0.50601,0.43296
,0.31812,0.2921,0.29473,0.28993
,0.56253,0.44938,0.61307,0.34417
,0.4014,0.35376,0.4846,0.36565
,0.31537,0.29772,0.7213,0.62802
,0.90297,0.94346,0.85679,0.93526
,0.53405,0.47206,0.52615,0.44472
,0.36127,0.37373,0.39548,0.42026
,0.58516,0.59826,0.48988,0.53227
,0.58278,0.6128,0.69056,0.66814
,0.25917,0.26865,0.23263,0.30808
,0.75145,0.79736,0.57494,0.59862
,0.571,0.59855,0.53743,0.59689
,0.55761,0.53868,0.54645,0.57047
,0.55317,0.69395,0.39631,0.35925
,0.44265,0.54001,0.39051,0.9455
,0.78107,0.80426,0.66011,0.78931
,0.95029,0.92212,0.93639,0.89716
,0.92266,0.73537,0.94424,0.92012
,0.99596,0.99695,0.99358,0.99658
,0.58543,0.52511,0.43679,0.59656
,0.6938,0.55251,0.97292,0.81848
,0.96584,0.98183,0.96411,0.9907
,0.49457,0.47346,0.50187,0.45973
,0.59923,0.51903,0.59092,0.52376
,NaN,NaN,NaN,NaN
,0.58945,0.84332,0.60813,0.85323
,0.75086,0.70354,0.74529,0.70829
,0.80049,0.65647,0.90386,0.68921
,0.87503,0.84375,0.93896,0.95662
,0.92268,0.90525,0.97417,0.9767
,0.64813,0.78761,0.64416,0.77815
,0.45874,0.47209,0.49075,0.5373
,0.53358,0.52521,0.49678,0.46463
,0.49233,0.43363,0.43613,0.41925
,0.50147,0.51094,0.54445,0.50696
,0.50079,0.6258,0.60982,0.64378
,0.43364,0.5085,0.43953,0.50865
,0.9589,0.97392,0.96594,0.9842
,0.95215,0.96525,0.97114,0.96312
,0.89362,0.91782,0.99109,0.96161
,0.95826,0.92286,0.96256,0.9203
,0.93073,0.93915,0.90636,0.95447
,0.92758,0.9486,0.94808,0.97477
,0.9593,0.99478,0.94662,0.99755
,0.98225,0.99687,0.9244,0.99608
,0.88617,0.752,0.74976,0.88047
,0.85981,0.68492,0.83441,0.78719
,0.95631,0.97401,0.95448,0.95813
,0.927,0.96981,0.91406,0.97604
,0.53652,0.38851,0.47042,0.26673
,0.5417,0.54465,0.50909,0.48762
,0.8822,0.89337,0.79002,0.85368
,0.66967,0.5671,0.67728,0.62439
,0.39667,0.33741,0.28134,0.36763
,0.47453,0.43556,0.59251,0.60592
,0.9269,0.91539,0.98058,0.90679
,0.90241,0.79943,0.90562,0.79312
,0.82297,0.84268,0.87436,0.89408
,0.77724,0.83266,0.93032,0.9517
,0.89953,0.78753,0.86966,0.89093
,0.79189,NaN,0.80675,NaN
,0.95777,0.94807,0.98745,0.99748
,0.95199,0.95512,0.96391,0.97163
,0.93738,0.97592,0.97268,0.96461
,0.673,0.89526,0.7271,0.84347
,0.84684,0.88782,0.96297,0.88299
,0.51157,0.89749,0.73462,0.93963
,0.69943,0.64761,0.70326,0.69194
,0.61394,0.63744,0.60903,0.60161
,0.61633,0.87586,0.58176,0.9575
,0.80047,0.83911,0.80206,0.86633
,0.79111,0.90995,0.76894,0.92539
,0.85923,0.6134,0.80692,0.60527
,0.74471,0.80327,0.87981,0.82285
,0.78036,0.83195,0.82366,0.87123
,0.78986,0.89375,0.81446,0.91856
,0.74031,0.89119,0.76018,0.90766
,0.67316,0.71672,0.68079,0.72703
,0.80888,0.71979,0.7737,0.56272
,0.98246,0.95106,0.98198,0.94329
,0.9378,0.93398,0.94088,0.93606
,0.88267,0.94969,0.86525,0.93134
,0.88189,0.92874,0.8911,0.89312
,0.85809,0.80898,0.81219,0.72173
,0.70053,0.87738,0.69928,0.98629
