f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
107.56,159.04,157.87,1.0136,2.5982,2.58,108.56,160.04,158.87,0.72672,0.88786,0.75801
78.929,133.03,132.75,1.0052,2.9637,2.979,79.929,134.03,133.75,0.3851,0.81553,0.42372
120.84,173.48,128.91,1.9477,2.2972,1.5119,121.84,174.48,129.98,0.79369,0.65265,0.5331
141.84,183.94,95.607,3.8916,1.7268,0.48712,142.92,182.42,99.511,0.92834,0.73259,0.71611
163.49,207.93,133.25,2.4599,1.6177,0.66538,164.49,208.93,134.6,0.65314,0.49527,0.41011
153.79,192.29,88.823,5.2887,1.5634,0.34328,155.65,186.33,101.93,0.91355,0.85152,0.80626
77.243,69.938,67.503,1.1763,0.79562,0.71645,78.302,71.084,68.581,0.9663,0.96051,0.9498
105.99,101.08,103.82,0.96217,0.89482,0.94711,107,102.11,104.82,0.96132,0.96641,0.92804
39.87,41.064,25.283,2.785,1.0421,0.40818,40.961,42.067,26.344,0.97447,0.84973,0.87023
113.59,114.57,111.31,1.2736,1.0004,0.86867,114.6,115.57,112.33,0.97749,0.96732,0.97552
85.664,79.456,83.201,0.91469,0.85938,0.95195,86.674,80.532,84.272,0.96071,0.96568,0.93047
94.804,90.607,96.752,0.87608,0.91082,1.0475,95.804,91.607,97.753,0.9448,0.95873,0.90236
101.85,88.819,82.761,1.1502,0.76476,0.67284,102.85,89.819,83.761,0.96684,0.9709,0.93543
86.45,76.824,76.505,1.0211,0.79529,0.80295,87.45,77.824,77.505,0.93376,0.90493,0.79229
85.249,79.054,82.724,0.91639,0.85951,0.95104,86.253,80.134,83.792,0.9605,0.96562,0.93152
94.391,90.155,96.035,0.88056,0.90913,1.0404,95.391,91.155,97.036,0.94498,0.95507,0.89666
102.02,88.776,82.714,1.1511,0.76163,0.6717,103.02,89.776,83.714,0.9646,0.97381,0.93839
86.258,76.429,75.977,1.0261,0.79135,0.79629,87.258,77.429,76.977,0.92788,0.90395,0.78224
160,155.92,161.23,0.93805,0.94106,1.0048,161,156.92,162.22,0.99479,0.98703,0.98742
115.05,104.91,106.96,0.9675,0.82449,0.85536,116.05,105.91,107.96,0.99095,0.98693,0.978
144.94,139.14,144,0.93622,0.91611,0.97967,145.94,140.14,145,0.99347,0.98452,0.98572
131.68,123.49,126.91,0.94963,0.87287,0.92055,132.68,124.49,127.91,0.99212,0.98586,0.97848
138.25,131.39,132.34,0.99662,0.89504,0.90389,139.24,132.39,133.36,0.98096,0.98129,0.96897
103.11,91.015,86.386,1.1278,0.7713,0.69247,104.11,92.018,87.408,0.966,0.97813,0.94222
153.57,150.18,153.1,0.96526,0.95483,0.99066,154.57,151.18,154.1,0.98628,0.98797,0.97841
125.63,119.21,117.94,1.0351,0.88954,0.86627,126.63,120.21,118.95,0.97383,0.98492,0.95621
139.4,132.24,133.2,0.99594,0.89162,0.90072,140.4,133.24,134.2,0.98025,0.98087,0.96828
104.13,91.948,87.267,1.1279,0.77198,0.693,105.12,92.949,88.285,0.96658,0.97851,0.94264
154.72,151.34,154.1,0.96737,0.95556,0.98907,155.72,152.35,155.1,0.98596,0.98754,0.97815
126.96,120.21,119.1,1.0317,0.88565,0.86527,127.96,121.21,120.14,0.97373,0.98412,0.9549
128.09,117.46,114.8,1.1063,0.82575,0.77156,129.09,118.46,115.8,0.95609,0.98046,0.933
127.31,117.12,114.91,1.0866,0.82771,0.7831,128.31,118.12,115.89,0.96393,0.98575,0.94611
116.98,108.42,106.05,1.1532,0.82479,0.75854,117.98,109.42,107.05,0.96248,0.98557,0.94246
148.78,140.26,141,1.0037,0.87829,0.88343,149.78,141.26,142,0.95629,0.98833,0.93507
128.03,118.66,116.84,1.0907,0.8432,0.79926,129.03,119.66,117.83,0.95506,0.97916,0.92557
123.48,113.43,111.09,1.0897,0.8271,0.78011,124.47,114.43,112.09,0.95903,0.98505,0.93648
114.24,106.58,104.34,1.1445,0.83572,0.77171,115.24,107.58,105.34,0.96765,0.98693,0.94778
139.47,130.51,130.11,1.0189,0.86814,0.8608,140.47,131.51,131.11,0.951,0.98741,0.92406
157.85,139.12,134.22,1.1315,0.76505,0.71403,158.85,140.12,135.25,0.97367,0.97605,0.95374
146.49,128.65,123.12,1.1107,0.76665,0.70423,147.49,129.65,124.12,0.96085,0.97991,0.91725
162.31,142.49,135.81,1.1632,0.76055,0.69282,163.31,143.49,136.84,0.96751,0.97194,0.93828
152.01,133.2,126.93,1.112,0.76881,0.70159,153.01,134.2,127.93,0.96475,0.97505,0.91214
161.21,146.44,142.59,1.0719,0.81737,0.77448,162.21,147.44,143.61,0.9726,0.97675,0.95013
144.71,127.98,122.79,1.1205,0.77492,0.71612,145.71,128.98,123.79,0.95505,0.98016,0.90853
176.33,164.4,160.39,1.0671,0.86459,0.82381,177.33,165.4,161.39,0.97233,0.97087,0.9411
148.36,127.54,120.65,1.1796,0.7312,0.65854,149.36,128.54,121.68,0.96639,0.98123,0.92774
158.93,152.82,152.25,1.0146,0.92097,0.91492,159.93,153.82,153.25,0.96665,0.96878,0.92985
146.88,137.56,134.92,1.0842,0.87379,0.84618,147.88,138.56,135.92,0.91484,0.95473,0.82051
137.65,120.57,116.87,1.1216,0.75733,0.71897,138.65,121.57,117.87,0.93437,0.97159,0.86947
151.89,146.84,147.65,0.99539,0.93603,0.94985,152.89,147.84,148.65,0.88582,0.94625,0.78317
158.55,147.78,143.49,1.2027,0.85398,0.81257,159.55,148.78,144.49,0.93376,0.95084,0.86092
167.48,167.79,168.14,0.99695,1.0037,1.0077,168.48,168.79,169.14,0.88096,0.90598,0.84007
145.02,122.96,116.45,1.6974,0.68184,0.63356,146.02,123.96,117.45,0.9197,0.94049,0.8211
171.83,172.78,175.06,0.97439,1.0113,1.0385,172.83,173.78,176.06,0.87035,0.91691,0.82906
157,156.26,155.59,1.01,0.99023,0.98161,158,157.26,156.59,0.82021,0.81388,0.75905
154.55,155.49,155.38,1.0016,1.0122,1.0106,155.55,156.49,156.38,0.68111,0.65932,0.62469
159.39,158.91,158.99,0.99976,0.99407,0.99529,160.39,159.91,159.99,0.80056,0.79705,0.7202
155.68,156.55,157.24,0.99135,1.0113,1.0201,156.68,157.55,158.24,0.60856,0.54912,0.56181
103.66,91.321,95.741,0.91413,0.78649,0.87267,104.66,92.321,96.741,0.86071,0.87682,0.75007
111.08,91.827,93.371,0.96556,0.69333,0.7251,112.08,92.827,94.371,0.84342,0.86611,0.70666
105.32,85.494,88.161,0.93968,0.6694,0.71341,106.32,86.494,89.161,0.81786,0.83209,0.72298
107.21,89.34,92.495,0.93228,0.72234,0.78986,108.21,90.34,93.495,0.77157,0.85491,0.71331
151.69,133.36,127.37,1.0756,0.78524,0.7543,151.72,134.36,128.37,0.9494,0.91995,0.86863
119.68,111.93,117.52,0.90713,0.87695,0.97008,120.68,112.93,118.52,0.90417,0.89745,0.81782
111.24,102.41,108.07,0.89751,0.85045,0.95027,112.24,103.41,109.07,0.9106,0.87761,0.809
112.49,106.77,112.92,0.89369,0.90561,1.0196,113.49,107.77,113.92,0.91796,0.88782,0.83258
102.96,99.193,101.32,0.95304,0.94713,1.0183,103.96,100.19,102.32,0.89364,0.84281,0.82042
102.67,95.892,101.25,0.89335,0.88893,1.0152,103.67,96.892,102.25,0.88055,0.82947,0.77308
78.56,80.082,89.605,0.79872,1.0399,1.3023,79.56,81.082,90.605,0.77479,0.72676,0.72902
92.964,87.546,94.842,0.84792,0.91503,1.1182,93.964,88.546,95.842,0.82361,0.73201,0.71403
103.64,101.99,111.74,0.83337,0.96881,1.1662,104.63,102.99,112.74,0.9657,0.96067,0.94465
93.285,91.811,99.984,0.83938,0.9756,1.171,94.285,92.811,100.98,0.91995,0.91691,0.88247
95.327,90.937,98.259,0.86071,0.90844,1.0626,96.327,91.937,99.259,0.91721,0.93047,0.85127
102.86,98.792,104.87,0.88943,0.92194,1.0401,103.86,99.792,105.87,0.95331,0.95141,0.9062
93.841,89.657,96.182,0.86852,0.92147,1.0853,94.817,90.657,97.183,0.95207,0.96107,0.91085
99.227,95.383,101.83,0.87543,0.92342,1.0575,100.23,96.383,102.83,0.95453,0.9584,0.92651
95.897,87.855,90.591,0.94703,0.83912,0.89314,96.897,88.863,91.591,0.96285,0.96754,0.93311
123.25,117.57,121.01,0.94506,0.90961,0.96352,124.24,118.57,122.01,0.96723,0.97679,0.96339
88.599,86.709,94.116,0.83895,0.97256,1.19,89.436,87.706,95.125,0.95702,0.964,0.92069
94.038,90.529,97.393,0.86539,0.92673,1.0759,95.038,91.529,98.396,0.95372,0.95991,0.92365
109.98,96.598,93.139,1.0576,0.79079,0.78352,110.19,97.598,94.228,0.94691,0.96282,0.89539
106.73,103.4,108.3,0.91033,0.93831,1.0316,107.74,104.4,109.3,0.95981,0.97755,0.95859
105.48,95.193,91.334,1.0661,0.72583,0.70711,105.83,96.193,92.444,0.85743,0.88226,0.75075
51.236,36.789,37.28,1.0389,0.44914,0.45952,52.238,37.789,38.28,0.73648,0.77557,0.64444
74.105,61.066,58.281,1.0659,0.56928,0.54807,74.385,62.066,59.414,0.80258,0.83869,0.70088
36.437,19.025,18.406,1.0695,0.27438,0.25773,37.437,20.025,19.406,0.47916,0.59441,0.35362
118.82,103.47,91.378,1.2865,0.75583,0.58843,119.78,104.47,92.378,0.76133,0.70767,0.7049
180.3,164.73,151.67,1.1927,0.80961,0.68647,177.93,165.7,152.7,0.8699,0.90727,0.84447
