f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
64.253,60.075,52.17,1.557,0.95944,0.62284,62.953,58.703,50.682,0.96205,0.83591,0.86959
107.33,111.99,92.151,1.817,1.1887,0.70167,108.33,112.99,93.151,0.93956,0.89416,0.91418
120.8,125.08,105.11,1.6974,1.133,0.724,121.8,126.08,106.11,0.96334,0.95279,0.96822
67.385,74.226,57.041,2.345,1.3662,0.65111,68.385,75.226,58.041,0.9089,0.76789,0.84228
193.81,189.47,184.65,1.0536,0.95551,0.90711,194.81,190.47,185.65,0.83456,0.84209,0.82207
97.851,104.28,82.636,1.9165,1.2215,0.68381,98.851,105.28,83.638,0.94484,0.92404,0.93715
106.07,111.1,89.555,2.0627,1.1976,0.66632,107.07,112.1,90.556,0.9632,0.93899,0.9521
68.775,76.917,59.914,2.0545,1.4111,0.71899,69.775,77.917,60.914,0.95827,0.93426,0.96155
91.893,102.03,70.234,2.8557,1.3326,0.53245,92.893,103.03,71.234,0.91949,0.88915,0.92215
80.995,88.522,47.119,4.4257,1.2288,0.32138,81.995,89.522,48.12,0.83654,0.61366,0.70277
114.4,118.63,80.173,3.5889,1.1556,0.42083,115.4,119.63,81.173,0.85352,0.77437,0.80424
127.12,126.71,98.124,2.708,1.0666,0.53612,128.12,127.71,99.124,0.88616,0.86654,0.88868
84.482,95.868,44.634,4.8314,1.2912,0.2769,85.482,96.868,45.634,0.80269,0.69767,0.73275
29.27,27.813,22.544,1.5105,0.96404,0.65396,30.271,28.813,23.547,0.94185,0.83565,0.83033
30.738,28.468,23.945,1.4116,0.90436,0.64475,31.74,29.469,24.959,0.95359,0.90475,0.9023
20.594,20.802,17.28,1.4464,1.0795,0.74721,21.594,21.802,18.281,0.95746,0.86005,0.85638
51.155,45.237,39.65,1.3057,0.78269,0.60056,52.155,46.237,40.651,0.83729,0.66938,0.72466
24.314,23.437,18.775,1.5374,0.98761,0.65205,25.316,24.438,19.779,0.94791,0.85055,0.85139
25.003,23.114,19.203,1.4225,0.91512,0.64975,26.014,24.124,20.238,0.94027,0.88703,0.87916
18.509,18.438,15.749,1.3608,1.0523,0.77641,19.509,19.438,16.751,0.95934,0.90625,0.90431
17.19,16.629,13.761,1.4295,1.0239,0.72274,18.192,17.63,14.779,0.96037,0.87815,0.89073
5.1853,5.0771,4.5801,1.1452,0.98776,0.88752,6.2893,6.1798,5.7001,0.99214,0.95258,0.95374
8.6473,7.9969,6.8434,1.2385,0.93401,0.78989,9.7255,9.0734,7.9406,0.96072,0.90418,0.91845
12.004,11.079,8.9132,1.4353,0.89835,0.66114,13.091,12.161,10.003,0.9691,0.90621,0.91889
3.6348,3.6403,3.5161,1.0682,1.0038,0.94343,4.7447,4.7496,4.6468,0.99521,0.95694,0.9575
87.203,92.118,96.765,1.0099,1.1297,1.2954,88.067,93.119,97.802,0.9051,0.87796,0.80192
106.84,107.51,108.92,1.0896,1.0643,1.1905,107.6,108.51,109.96,0.89027,0.88038,0.78361
106.34,131,157.56,0.69127,1.5177,2.1955,107.34,132,158.56,0.5681,0.59906,0.44462
108.03,133.79,161.05,0.69009,1.5337,2.2225,109.03,134.79,162.05,0.45777,0.46518,0.30607
81.868,83.014,82.896,1.1152,1.0527,1.1055,82.733,84.014,83.937,0.94375,0.9166,0.85269
103.04,99.33,95.197,1.2067,0.99179,1.0172,103.86,100.33,96.249,0.94676,0.94944,0.86371
108.4,132.23,157.66,0.70351,1.4881,2.1153,109.4,133.23,158.66,0.68964,0.56379,0.431
109.51,134.41,160.02,0.70551,1.5065,2.1353,110.51,135.41,161.02,0.61309,0.54677,0.34589
68.838,65.894,59.366,1.201,0.99755,0.90138,69.811,66.894,60.366,0.97143,0.96717,0.9427
48.143,52.731,53.568,0.96765,1.207,1.2593,49.144,53.731,54.568,0.97042,0.96891,0.94958
64.552,60.85,53.386,1.2334,1.0207,0.93366,65.552,61.85,54.386,0.96198,0.95365,0.92322
40.081,44.104,45.367,0.9456,1.2126,1.2853,41.081,45.104,46.367,0.94948,0.94044,0.89644
170.8,171,171.29,0.9653,1.0728,1.1453,171.8,172,172.29,0.90805,0.92458,0.87562
55.596,65.02,71.854,0.81796,1.3724,1.6808,56.596,66.02,72.854,0.99103,0.98971,0.98134
98.62,105.18,113.65,0.84574,1.1921,1.4319,99.625,106.18,114.65,0.99279,0.98596,0.97392
