f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
62.066,69.871,22.548,3.0988,1.1257,0.36329,63.066,70.871,25.857,0.76852,0.43523,0.69307
80.822,76.694,71.704,1.0696,0.94893,0.88718,81.822,77.694,72.704,0.99826,0.9958,0.99111
159.87,129.69,115.51,1.1227,0.81121,0.72253,160.87,130.69,116.51,0.91636,0.91486,0.84146
141.31,101.62,62.207,1.6335,0.71909,0.44021,142.31,102.62,63.638,0.87827,0.88567,0.78353
117.85,129.38,51.378,2.5181,1.0978,0.43596,118.85,130.38,52.656,0.92014,0.90493,0.86116
98.248,106.2,37.683,2.8183,1.081,0.38355,99.248,107.2,39.144,0.85392,0.87495,0.85839
137.73,140.68,61.252,2.2967,1.0214,0.44472,138.73,141.68,62.312,0.79976,0.82417,0.76086
94.874,108.8,35.774,3.0413,1.1468,0.37707,95.874,109.8,37.066,0.90726,0.91335,0.89574
76.836,109.62,49.867,2.1983,1.4267,0.64901,77.836,110.62,51.259,0.81591,0.84452,0.84627
64.601,80.204,21.8,3.679,1.2415,0.33746,65.601,81.204,23.867,0.93871,0.83531,0.88171
137.19,113.51,102.1,1.1117,0.82734,0.7442,138.19,114.51,103.14,0.97845,0.98747,0.94228
153.03,121.42,109.15,1.1124,0.79345,0.71328,154.03,122.42,111.44,0.97194,0.9579,0.97491
38.891,48.292,11.436,4.2226,1.2417,0.29407,39.891,49.292,13.607,0.87137,0.76879,0.82378
160.32,118.6,96.66,1.227,0.7398,0.60292,161.32,119.6,98.494,0.77716,0.7804,0.70531
110.83,89.868,82.913,1.0839,0.81085,0.7481,111.83,90.868,84.628,0.85184,0.85173,0.82321
139.02,133.36,130.71,1.0203,0.95933,0.94022,140.02,134.36,131.71,0.87724,0.97979,0.79505
98.377,89.809,51.725,1.7363,0.91291,0.52579,99.377,90.809,61.468,0.90781,0.76885,0.94111
83.413,70.478,26.783,2.6314,0.84492,0.32109,84.413,71.478,30.824,0.85079,0.60936,0.85715
78.719,67.118,31.42,2.1361,0.85263,0.39915,79.719,68.118,35.7,0.81388,0.57129,0.8741
103.77,100.81,98.856,1.0198,0.97148,0.95266,104.77,101.81,99.856,0.99767,0.99751,0.9923
75.4,75.542,71.277,1.0598,1.0019,0.94531,76.4,76.542,72.307,0.99419,0.97769,0.97098
107.43,102.06,95.632,1.0672,0.94997,0.89016,108.43,103.06,96.634,0.99824,0.99285,0.98735
85.429,87.513,85.821,1.0197,1.0244,1.0046,86.429,88.513,86.829,0.98168,0.98206,0.98625
101.99,85.661,74.861,1.1443,0.83992,0.73401,102.98,86.662,76.106,0.95829,0.9553,0.85347
105.05,100.26,92.142,1.0881,0.95439,0.87709,106.05,101.26,93.143,0.99196,0.92704,0.90958
151.13,131.65,112.36,1.1717,0.8711,0.74347,152.13,132.65,113.74,0.93642,0.95981,0.94333
96.43,115.07,61.484,1.8716,1.1933,0.6376,97.431,116.07,65.305,0.87668,0.78296,0.9601
164.93,130.22,115.03,1.132,0.78951,0.69745,165.93,131.22,116.03,0.81701,0.92274,0.69019
106.93,89.925,63.323,1.4201,0.84095,0.59218,107.93,90.925,68.282,0.95018,0.9615,0.92375
147.56,94.054,64.07,1.468,0.63739,0.43419,148.56,95.054,65.242,0.98255,0.98875,0.95297
162.23,105.31,71.732,1.4681,0.64915,0.44217,163.23,106.31,73.099,0.9819,0.98992,0.95953
160.39,119.22,79.429,1.501,0.74333,0.49524,161.39,120.22,82.604,0.93764,0.92625,0.97588
123.7,95.29,42.098,2.2635,0.77034,0.34033,124.7,96.29,46.549,0.8619,0.8291,0.9255
160.07,113.58,69.636,1.631,0.70955,0.43504,161.07,114.58,72.797,0.90039,0.95717,0.92889
153.17,112.17,73.549,1.5251,0.73233,0.48018,154.17,113.17,76.217,0.91664,0.91188,0.87883
136.79,156.72,151.51,1.0344,1.1457,1.1076,137.79,157.72,152.51,0.38882,0.88022,-0.039719
97.913,89.917,85.879,1.047,0.91834,0.8771,98.913,90.917,86.879,0.96869,0.97857,0.91078
175.5,159.19,137.51,1.1576,0.90704,0.78352,176.5,160.19,138.52,0.94927,0.96628,0.91
140.93,123.51,73.63,1.6774,0.87641,0.52247,141.92,124.51,76.037,0.88686,0.81479,0.93267
103.6,100.22,50.084,2.0011,0.9674,0.48344,104.6,101.22,53.413,0.96037,0.81436,0.87963
122.52,98.484,76.827,1.2819,0.80383,0.62706,123.5,99.484,77.934,0.92156,0.82963,0.7902
142.02,143.4,78.03,1.8377,1.0097,0.54941,143.02,144.4,79.133,0.96409,0.84517,0.88029
133.49,106.97,84.565,1.2649,0.80133,0.6335,134.46,107.97,85.92,0.98067,0.97666,0.95204
88.206,97.306,52.24,1.8627,1.1032,0.59225,89.206,98.305,55.831,0.82479,0.6959,0.8836
76.563,98.345,11.883,8.2764,1.2845,0.1552,77.563,99.345,18.484,0.99334,0.94653,0.94239
105.76,111.13,95.137,1.1681,1.0508,0.8996,106.76,112.13,96.314,0.8606,0.80717,0.9621
75.788,113.69,34.406,3.3043,1.5001,0.45398,76.796,114.69,36.561,0.95044,0.7749,0.83115
50.654,48.289,30.717,1.5721,0.95332,0.60642,51.655,49.289,33.792,0.69831,0.49539,0.92315
94.972,116.15,25.268,4.5965,1.2229,0.26606,95.972,117.15,29.3,0.95793,0.82362,0.87198
52.026,71.539,5.8996,12.126,1.3751,0.1134,53.026,72.539,11.044,0.98084,0.77616,0.78465
76.712,98.123,14.294,6.8648,1.2791,0.18633,77.712,99.122,19.157,0.96594,0.44011,0.47344
127.56,123.8,121.44,1.0194,0.9705,0.952,128.56,124.8,122.44,0.99772,0.99712,0.99357
145.74,135.31,126.73,1.0677,0.92848,0.86958,146.74,136.31,127.73,0.7722,0.81505,0.2909
175.56,140.08,84.724,1.6533,0.7979,0.48261,176.55,141.08,86.829,0.82168,0.73277,0.67469
146.34,143.77,49.839,2.8847,0.98242,0.34056,147.34,144.77,50.902,0.8859,0.92558,0.91703
205.73,149.67,128.66,1.1633,0.72754,0.6254,206.73,150.67,129.66,0.644,0.92988,0.81141
136.99,126.68,117.02,1.0825,0.92473,0.85426,137.99,127.68,118.02,0.98541,0.98384,0.9472
142.66,129.67,112.99,1.1476,0.90895,0.79206,143.68,130.64,117.72,0.95443,0.96399,0.97071
118.71,109.11,83.807,1.3019,0.91912,0.70596,119.73,110.11,98.359,0.97544,0.97262,0.97245
145.31,107.02,94.691,1.1302,0.73648,0.65166,146.31,108.02,95.691,0.98341,0.99566,0.98705
133.12,111.75,103.31,1.0817,0.83947,0.77609,134.12,112.75,104.31,0.99148,0.99325,0.98845
161.66,118.43,100.88,1.174,0.73263,0.62405,162.66,119.43,101.91,0.95935,0.97951,0.89859
91.136,83.532,78.932,1.0583,0.91657,0.86609,92.136,84.532,82.045,0.94504,0.90896,0.83895
58.057,48.95,31.93,1.533,0.84315,0.54998,59.057,49.95,34.594,0.96526,0.91893,0.92385
62.401,57.473,40.478,1.4199,0.92103,0.64868,63.401,58.473,42.464,0.89136,0.82114,0.77342
52.388,57.014,58.652,0.97208,1.0883,1.1196,53.396,58.014,62.434,0.97033,0.92808,0.93035
