,59.468,178.23,78.387,179.47
,113.49,202.45,107.58,205.28
,64.982,200.94,83.402,202.29
,65.054,201.61,83.45,203.18
,255,188.8,255,190.55
,254.99,224.5,254.93,230.91
,255,188.61,255,190.4
,255,188.22,255,189.91
,99.29,161.42,111.8,165.87
,98.279,160.86,111.73,165.4
,133.23,106.26,151.1,116.82
,176.67,114.27,168.63,80.434
,178.98,115.81,173.93,82.006
,116.41,89.215,107.88,73.512
,110.88,87.828,99.305,78.473
,206.67,179.05,207.66,182.53
,163.16,165.97,165.01,160.23
,18.409,17.519,19.87,19.245
,74.305,79.507,66.287,71.739
,171.3,97.266,181.28,100.32
,61.388,62.195,57.219,58.786
,62.237,13.758,71.925,18.878
,20.828,23.817,20.919,24.507
,18.275,17.898,18.906,19.412
,111.45,122.5,112.41,116.06
,148.56,148.28,148.78,148.57
,74.384,213.92,87.215,215.61
,90.932,97.048,24.113,50.901
,94.063,92.829,50.872,77.65
,161.91,167.4,164.29,170.05
,35.802,47.66,27.292,47.264
,25.594,27.055,21.135,25.798
,23.315,40.837,25.576,45.848
,104.36,84.215,138.48,143.7
,121.55,186.63,84.917,150.17
,20.128,54.028,19.414,33.745
,73.38,75.648,72.115,74.282
,153.97,179.62,143.38,147.37
,23.789,80.572,26.197,80.958
,161.08,162.9,177.59,163.34
,29.341,27.18,27.537,21.322
,28.266,32.437,19.299,31.78
,15.415,18.616,13.466,17.736
,81.835,76.133,122,130.11
,29.536,27.63,27.615,20.439
,228.2,236.4,220.17,236.31
,203.14,209.48,201.66,206.43
,202.47,208.94,200.88,206.23
,130.12,123.46,125.38,116.17
,149.84,185.97,169.46,177.22
