,1.0659,0.90904,0.99935,0.91931
,1.0053,0.96731,1.0589,0.97296
,1.0464,0.9133,1.0105,0.92424
,1.0613,0.916,1.0271,0.92158
,1,0.99697,1,1.0089
,1.0072,0.98332,1.0164,0.98407
,1,0.99647,1,1.009
,1,1.0013,1,1.0046
,1.1178,0.98145,1.5259,1.0158
,1.1256,0.98458,1.5107,1.0227
,0.92245,1.0286,1.1215,1.1006
,1.3202,2.1222,1.4733,2.9014
,1.3021,2.1182,1.4228,2.9649
,2.7317,4.3027,2.8348,4.7156
,2.7328,4.1861,3.1154,4.698
,1.2396,1.477,1.2437,1.4459
,1.7583,6.8898,1.7409,17.171
,2.0581,2.4751,1.9619,2.482
,0.93151,0.95993,0.99655,1.0238
,1.0458,0.95078,1.0486,0.99089
,1.0797,1.089,1.1966,1.2204
,1.8973,2.8334,1.6764,3.0161
,11.112,16.073,16.976,24.01
,1.9064,2.2556,1.8419,2.3026
,2.9631,4.1205,2.9554,4.7929
,1.3704,1.2101,1.392,1.2152
,0.90442,0.91316,0.92347,0.9165
,2.5046,2.8438,0.88102,1.2102
,4.6869,7.3518,0.94767,1.2536
,1.4623,1.4557,1.4665,1.4656
,1.2649,1.3166,1.4169,1.415
,1.5028,1.4816,1.558,1.4823
,2.101,1.9967,1.8401,1.7276
,1.3393,1.6367,1.407,1.4342
,1.1326,1.0761,1.0954,1.1395
,1.1467,1.1457,1.2164,1.1633
,1.0986,1.07,1.1062,1.0933
,1.7539,1.9555,1.3632,1.4332
,1.3387,1.1502,1.27,1.1712
,1.874,1.0624,1.3718,1.0679
,0.62375,0.62353,0.6698,0.62979
,1.2297,0.87282,0.74683,0.60246
,0.87469,0.69363,0.9222,0.69383
,0.74264,0.74874,0.85538,0.8698
,0.63043,0.62333,0.67003,0.62584
,0.93793,0.94548,0.92198,0.9462
,0.90955,0.90397,0.91406,0.89614
,0.91089,0.90442,0.91582,0.89764
,0.89936,0.88384,0.93954,0.88823
,0.90747,0.89046,0.9018,0.88177
