f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
185.18,164.29,144.42,1.2942,0.78713,0.60824,186.18,165.29,145.42,0.98429,0.98715,0.97766
186.89,166.24,147.29,1.2739,0.79124,0.62114,187.89,167.24,148.29,0.97915,0.98478,0.97142
216.4,200.16,164.23,1.5701,0.85561,0.57962,217.4,201.16,165.23,0.91724,0.92193,0.91064
221.21,203.96,157.44,1.7406,0.85361,0.50878,222.21,204.96,158.44,0.84064,0.85479,0.75917
207.92,203.8,135.33,2.2685,0.96083,0.42364,208.92,204.8,136.33,0.79363,0.79438,0.91158
208.87,205.9,136.05,2.2908,0.97177,0.42431,209.87,206.9,137.05,0.79927,0.78778,0.92994
187.85,181.29,102.92,3.1149,0.93185,0.30002,188.85,182.29,103.92,0.88996,0.83959,0.93492
188.56,182.31,105.43,3.0018,0.935,0.31251,189.56,183.31,106.43,0.89287,0.83729,0.93791
181.76,176.13,96.603,3.3343,0.93912,0.28251,182.76,177.13,97.603,0.92275,0.87112,0.93085
184.79,175.98,102.49,2.9595,0.9073,0.30758,185.79,176.98,103.49,0.90829,0.86212,0.94591
207.58,172.41,147.73,1.3696,0.68949,0.50676,208.58,173.41,148.73,0.65094,0.97762,0.62768
216.24,179.07,156.31,1.3147,0.6868,0.5238,217.24,180.07,157.31,0.50281,0.96577,0.4738
216.51,177.25,152.01,1.3601,0.67082,0.49354,217.51,178.25,153.01,0.091059,0.98154,0.018114
220.57,170.82,146.62,1.3579,0.59983,0.44203,221.57,171.82,147.62,0.82368,0.9475,0.77083
180.02,164.47,152.3,1.1675,0.83471,0.71602,181.02,165.47,153.3,0.90159,0.92793,0.87824
170.27,154.36,142.79,1.1725,0.81793,0.69909,171.27,155.36,143.79,0.91333,0.93386,0.8854
182.1,166.96,154.56,1.1669,0.84067,0.72046,183.1,167.96,155.56,0.89697,0.92595,0.88327
184.4,168.65,156.85,1.1563,0.83652,0.72349,185.4,169.65,157.85,0.87808,0.90771,0.83961
135.33,132.98,110.03,2.801,0.97254,0.52618,132.36,133.67,107.86,0.98102,0.95973,0.95175
165.62,163.36,140.07,2.5897,1.0024,0.60347,163.48,164.05,139.22,0.92369,0.95705,0.89196
244.26,236.58,230.44,1.0546,0.93812,0.89036,245.21,237.57,231.44,0.92081,0.97652,0.88212
244.36,228.31,215.7,1.1209,0.87332,0.77973,245.36,229.31,216.7,0.31925,0.97812,0.30566
47.821,47.064,21.352,5.88,0.92353,0.18366,48.72,48.031,23.438,0.9676,0.90779,0.89891
44.63,45.081,17.441,7.2257,1.001,0.14945,45.629,46.079,19.57,0.98152,0.90654,0.9212
113.53,109.43,94.642,1.4137,0.93143,0.69566,111.58,110.3,96.639,0.99466,0.98025,0.98584
48.598,43.877,26.391,2.9101,0.73097,0.26699,49.209,44.827,28.062,0.97011,0.93675,0.94701
166.21,120.41,107,1.239,0.51281,0.41355,167.21,121.41,108,0.87362,0.96129,0.85514
209.07,160.89,138.67,1.34,0.59159,0.44261,210.07,161.89,139.67,0.7599,0.95288,0.69574
120.03,88.87,84.004,1.1189,0.54809,0.48988,121.03,89.87,85.004,0.62029,0.97503,0.65887
150.53,115.66,105.08,1.201,0.58523,0.48737,151.53,116.66,106.08,0.73661,0.98359,0.70372
222,194.2,180.61,1.1567,0.76364,0.66043,223,195.2,181.61,0.78697,0.96114,0.82313
206.28,175.46,162.24,1.1712,0.72116,0.61623,207.28,176.46,163.24,0.92315,0.9723,0.91932
196.06,161.31,150.39,1.1495,0.67642,0.58847,197.06,162.31,151.39,0.98454,0.98951,0.96698
190.94,154.55,142.66,1.1724,0.65443,0.55819,191.94,155.55,143.66,0.99222,0.9939,0.98193
178.19,131.99,119.52,1.2156,0.54709,0.45025,179.19,132.99,120.52,0.91117,0.95681,0.88099
190.63,145.01,130.25,1.2358,0.57676,0.46675,191.63,146.01,131.25,0.93223,0.95678,0.89803
120.77,85.148,80.658,1.1123,0.49684,0.44694,121.77,86.148,81.658,0.97455,0.98092,0.96036
129.7,93.612,88.157,1.1215,0.5189,0.46312,130.7,94.612,89.157,0.97961,0.98142,0.9675
93.276,83.999,60.572,3.8278,0.82331,0.41196,94.276,84.999,61.572,0.942,0.78997,0.82802
103.73,92.318,84.254,1.8844,0.80482,0.69226,104.73,93.318,85.254,0.85401,0.83976,0.81875
