f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
70.156,78.37,45.238,3.2192,1.2745,0.42041,71.156,79.37,46.267,0.83525,0.78114,0.90998
103.58,131.78,65.001,4.1325,1.6362,0.39722,104.58,132.78,66.013,0.94034,0.87907,0.86897
107.46,133.44,65.989,4.0941,1.5373,0.37634,108.46,134.44,67.008,0.9321,0.87787,0.87545
108.9,142.67,70.291,4.1884,1.7259,0.41509,109.9,143.67,71.308,0.94529,0.8522,0.81969
106.16,137.97,66.673,4.2906,1.6915,0.39501,107.16,138.97,67.715,0.95453,0.87617,0.86195
95.512,116.06,44.229,6.9643,1.5147,0.21782,96.512,117.06,45.263,0.96468,0.84531,0.84125
90.494,109.81,43.573,6.449,1.5231,0.23653,91.494,110.81,44.61,0.96479,0.8491,0.85326
61.469,84.452,31.503,7.2155,1.8879,0.26281,62.469,85.452,32.507,0.93391,0.80256,0.8203
60.119,83.245,31.592,6.9547,1.9175,0.27631,61.119,84.245,32.596,0.94497,0.80851,0.83722
90.091,121.18,64.924,3.5009,1.8146,0.52087,91.091,122.18,65.932,0.94541,0.8531,0.86072
96.233,126.09,67.413,3.5189,1.7212,0.49227,97.233,127.09,68.429,0.94081,0.85901,0.87704
91.685,120.58,64.672,3.4935,1.7311,0.50046,92.685,121.58,65.705,0.94514,0.85118,0.86346
97.897,127.32,65.988,3.7488,1.6953,0.45393,98.897,128.32,67.01,0.94653,0.8476,0.8696
176.24,169.13,160.01,1.1204,0.92274,0.82847,177.16,170.13,161.02,0.92526,0.93857,0.86867
176.13,169.29,160.27,1.1188,0.92472,0.83042,177.1,170.29,161.27,0.93087,0.94474,0.88124
178.19,172.59,165.26,1.0907,0.93819,0.86018,179.19,173.59,166.26,0.92525,0.94214,0.88238
181.73,175.57,167.87,1.0937,0.93328,0.85331,182.73,176.57,168.87,0.9348,0.95612,0.91201
159.54,145.44,127.91,1.3263,0.84548,0.67207,160.53,146.44,128.92,0.83686,0.85908,0.71364
157.03,145.72,130.74,1.2579,0.86769,0.70663,158.03,146.72,131.75,0.86492,0.88237,0.75351
152.15,145.7,134.84,1.1675,0.91702,0.7855,153.15,146.7,135.84,0.7827,0.82363,0.76022
153.74,146.88,135.77,1.1703,0.91269,0.77987,154.74,147.88,136.77,0.87157,0.90705,0.84527
169.04,145.33,123.72,1.4266,0.73307,0.533,170.04,146.33,124.72,0.93452,0.96537,0.86315
171.53,152.58,132.61,1.3477,0.78384,0.59124,172.53,153.58,133.61,0.93006,0.96415,0.83918
180.29,164.25,144.92,1.2846,0.82995,0.64612,181.29,165.25,145.92,0.92963,0.96272,0.84272
180.2,164.19,145.36,1.2759,0.83021,0.65068,181.2,165.19,146.36,0.93285,0.95522,0.82367
229.8,202.15,165.97,1.5352,0.77514,0.53009,230.17,203.15,167.03,0.9079,0.92786,0.75161
239.12,205.84,156.37,1.7655,0.74452,0.43551,239.17,206.84,157.39,0.79361,0.86638,0.55813
227.03,202.3,152,1.7772,0.79367,0.44769,226.56,203.3,153,0.86996,0.88639,0.85228
225.86,209.57,148.31,2.0022,0.86131,0.43115,225.99,210.57,149.31,0.76715,0.80454,0.86767
195.69,186.01,107.26,3.0143,0.90394,0.3004,196.69,187.01,108.26,0.92005,0.89192,0.88147
195.33,187.83,109.97,2.9258,0.92522,0.31687,196.33,188.83,110.97,0.92085,0.89468,0.89007
194.01,184.12,108.6,2.8802,0.90071,0.31336,195.01,185.12,109.6,0.91433,0.88566,0.86991
192.67,184.98,108.18,2.9263,0.92183,0.31524,193.65,185.98,109.18,0.90801,0.88573,0.87896
226.46,198.32,179.89,1.2164,0.76743,0.63136,227.45,199.32,180.89,0.71992,0.96505,0.66263
231.68,201.46,185.17,1.1839,0.75743,0.64004,232.68,202.46,186.17,0.61346,0.95214,0.52114
231.93,199.19,181.28,1.2074,0.73848,0.61155,232.93,200.19,182.28,0.41416,0.95883,0.3061
238.22,193.68,177.06,1.1966,0.66102,0.55248,239.21,194.68,178.06,0.81802,0.91377,0.61034
188.61,185.27,179.9,1.061,0.96485,0.90967,189.61,186.27,180.9,0.94329,0.96205,0.91408
184.02,180.56,174.87,1.067,0.96271,0.90281,185.02,181.56,175.87,0.94869,0.96706,0.92178
193.16,189.47,184.25,1.0575,0.96212,0.9098,194.16,190.47,185.25,0.92696,0.9564,0.89719
194.45,191.07,186.16,1.0534,0.96554,0.91661,195.45,192.07,187.16,0.94276,0.96553,0.91897
97.425,103.7,70.041,2.5106,1.1479,0.49181,96.052,101.51,68.665,0.96837,0.95566,0.93654
108.96,115.67,88.51,2.4453,1.1772,0.56805,106.52,112.47,85.948,0.96726,0.94871,0.93004
207.88,207.77,204.61,1.0377,0.99742,0.96274,190.87,189.59,185.6,0.99084,0.99073,0.97999
254.35,253.49,252.39,1.0088,0.9933,0.98471,254.3,253.49,252.34,0.82966,0.90566,0.71975
